,index,word,count
80653,136935,antagonizing,1
80654,136939,34262,1
80655,109978,b602322009,1
80656,109979,thecompendium,1
80657,107679,euroafroasiatic,1
80658,136938,us900,1
80659,137584,14087,1
80660,138981,states2the,1
80661,136937,us218,1
80662,138982,residence3a,1
80663,109982,passingoff,1
80664,136936,us46,1
80665,107678,overcurrent,1
80666,146538,czechia,1
80667,138966,stateregion,1
80668,136946,processum,1
80669,109891,britishgreek,1
80670,138958,thestopping,1
80671,138959,weordinary,1
80672,109886,anuclearweaponsfree,1
80673,136964,coty,1
80674,146794,c501921999,1
80675,136963,shakeout,1
80676,109887,usiranian,1
80677,107709,policejudicial,1
80678,138960,undertookto,1
80679,107708,thelimited,1
80680,109889,appeldoorn,1
80681,109890,orangenassau,1
80682,107707,justpress,1
80683,109884,wholeaxis,1
80684,136962,gabcikovonagymaros,1
80685,136961,standins,1
80686,107706,mentionnew,1
80687,109895,floorfrom,1
80688,109896,wheeler,1
80689,136960,abductor,1
80690,109897,ging,1
80691,107705,ciders,1
80692,109899,čirčleluchov,1
80693,138961,a4019898,1
80694,109900,malaspina,1
80695,109901,socialistcaused,1
80696,107711,saryszwolskis,1
80697,109883,thestates,1
80698,136958,thepleasure,1
80699,136966,b4033398,1
80700,107718,proposesintegrated,1
80701,109869,wixley,1
80702,107717,socalledtreaty,1
80703,109870,wordsplant,1
80704,138953,headingpromoting,1
80705,109871,topesticides,1
80706,109872,definecorresponding,1
80707,138954,thecomité,1
80708,138597,h049998,1
80709,107715,toterrorism,1
80710,136967,b4034398,1
80711,146552,c401351999,1
80712,109875,nanoparticle,1
80713,109882,aq,1
80714,107714,socalledthreats,1
80715,107713,inrapid,1
80716,137567,801107eec,1
80717,109876,withtopdown,1
80718,137568,9437,1
80719,109877,bacteriocidal,1
80720,109878,brownian,1
80721,109879,plansin,1
80722,136965,b4032098,1
80723,107712,theannual,1
80724,138957,c4043497,1
80725,109881,withsystemic,1
80726,136959,alonsos,1
80727,107704,audiobooks,1
80728,107693,obregia,1
80729,107695,systemsinstruments,1
80730,109921,maternityleave,1
80731,107697,acover,1
80732,138963,acrossdepartmental,1
80733,137574,c4006498970321,1
80734,137575,lehrling,1
80735,136952,c4000798960318,1
80736,109922,thatoncall,1
80737,138964,smogwreathed,1
80738,109923,asoncall,1
80739,109924,alloncall,1
80740,109925,textpreferences,1
80741,137576,auszubildender,1
80742,136950,ordisturbance,1
80743,136953,adonnino,1
80744,109926,backpedalled,1
80745,109927,sedláĉek,1
80746,136949,atumult,1
80747,136948,nymph,1
80748,109928,justiceà,1
80749,146541,staliniststyle,1
80750,138965,thedistricts,1
80751,136947,oaf,1
80752,109930,runsthe,1
80753,109931,1817,1
80754,146540,anotherhorizontal,1
80755,146539,fingernailpulling,1
80756,109920,putinvisible,1
80757,136954,jointfunding,1
80758,146550,riskstrewn,1
80759,146547,submitters,1
80760,109902,sayingnonono,1
80761,109903,ataxi,1
80762,146549,couldn,1
80763,137570,huthwaite,1
80764,146548,daub,1
80765,107703,absorbent,1
80766,137571,carpi,1
80767,109905,barbershops,1
80768,109906,jizya,1
80769,107700,shamefulreturn,1
80770,107699,asscientific,1
80771,109909,cryingflu,1
80772,146546,bahcelý,1
80773,138962,resells,1
80774,109910,sombrero,1
80775,109911,repliesmañana,1
80776,109912,mañana,1
80777,109913,c603412008,1
80778,107698,endingscientific,1
80779,109914,c603402008,1
80780,136957,saidverbal,1
80781,109916,toassisting,1
80782,146545,milliyet,1
80783,136956,c4063597970298,1
80784,136955,a4005598,1
80785,109918,comaternity,1
80786,107773,c602832008,1
80787,109733,b6022709,1
80788,136929,c4026197970126,1
80789,137037,piques,1
80790,109531,levellingup,1
80791,107846,c2,1
80792,138609,lateralthinking,1
80793,107844,unhurt,1
80794,109533,1485,1
80795,109534,hadrians,1
80796,146597,ordual,1
80797,109536,c604762008,1
80798,109537,c604692008,1
80799,109538,vaporettos,1
80800,107843,sequenced,1
80801,137541,adverbs,1
80802,146596,termsbig,1
80803,107842,c602102008,1
80804,107841,gbers,1
80805,137056,c4033497,1
80806,138894,littlepublicized,1
80807,109540,teychennés,1
80808,138895,territorialbased,1
80809,109541,gangways,1
80810,137054,a4001998,1
80811,138896,projet,1
80812,109544,perfectibility,1
80813,109545,alsoperfectible,1
80814,138897,urbanized,1
80815,107840,competancy,1
80816,109547,00802008,1
80817,137058,genevalue,1
80818,109530,avoiddummy,1
80819,109529,bendl,1
80820,109518,saylazy,1
80821,107854,stretchable,1
80822,107853,c600022008,1
80823,107852,bulfons,1
80824,107851,containingf,1
80825,107850,7062007,1
80826,107849,vca,1
80827,146785,b5003799,1
80828,138891,locallyelected,1
80829,107848,r134a,1
80830,137061,a48698,1
80831,137060,gspdrugs,1
80832,138892,noorwijk,1
80833,138893,touristorientated,1
80834,109528,ofletterbox,1
80835,146786,nonstereotyped,1
80836,109521,theseblack,1
80837,109522,1178612008,1
80838,109523,c600162009,1
80839,146599,c401411999,1
80840,107847,threef,1
80841,109524,1178312008,1
80842,138610,h051498,1
80843,109525,c600152009,1
80844,109526,1178812008,1
80845,109527,c600142009,1
80846,137059,dutchregistered,1
80847,109548,httpwwweuroparleuropaeusidesgetdocdotypetareferencep6ta20090081languagesl,1
80848,137542,sunlit,1
80849,146595,11zone,1
80850,146590,01081999,1
80851,146591,thatextending,1
80852,107833,dunajca,1
80853,137043,iser,1
80854,107832,doliny,1
80855,107831,bagel,1
80856,137042,gablonz,1
80857,109566,c602812008,1
80858,109567,wordlies,1
80859,107830,krakowski,1
80860,107829,obwarzanek,1
80861,138607,untransposed,1
80862,109568,ause,1
80863,109570,counterclaims,1
80864,109564,electionslinked,1
80865,109571,permanentuse,1
80866,137040,c4038397960237,1
80867,146588,nonnationalists,1
80868,137039,1568884697,1
80869,109574,reamendments,1
80870,109575,sayscopyright,1
80871,107828,łącko,1
80872,109576,ormercantiling,1
80873,146587,200102,1
80874,138901,samme,1
80875,107827,łąckie,1
80876,137038,a4039497rev,1
80877,137044,erz,1
80878,137045,beskids,1
80879,109550,onalzheimers,1
80880,109554,otherbrand,1
80881,107838,entitledfacing,1
80882,146594,subcurrencies,1
80883,138898,multiplicative,1
80884,146593,warmingup,1
80885,137543,beckon,1
80886,137544,despond,1
80887,107835,courttocourt,1
80888,109551,onhealthy,1
80889,137545,everyman,1
80890,137053,c4066697970346,1
80891,146592,legalbig,1
80892,137052,307095,1
80893,138608,jaguars,1
80894,137048,desi,1
80895,107834,12062001,1
80896,138899,europeanaided,1
80897,137051,a4008698,1
80898,137050,standardizations,1
80899,109555,brickandmortar,1
80900,109556,cumulated,1
80901,109557,crossthematic,1
80902,137049,calumniates,1
80903,109558,eranets,1
80904,109559,socalledassociated,1
80905,109560,commissionseuropa,1
80906,109561,grantoriented,1
80907,137062,a41998,1
80908,146600,19990047,1
80909,109513,theperhaps,1
80910,146605,89497,1
80911,109453,nontravellers,1
80912,109454,pithiest,1
80913,109455,interestonly,1
80914,109456,centurion,1
80915,138617,nonconviction,1
80916,138616,moraira,1
80917,146783,australianchinese,1
80918,109457,fatuity,1
80919,137083,labja,1
80920,138615,h052098,1
80921,109458,mesdames,1
80922,137082,qualificationrelated,1
80923,138882,comitologies,1
80924,138881,retenir,1
80925,109459,propertybased,1
80926,109460,familyfocused,1
80927,146604,gspdrug,1
80928,137081,athigher,1
80929,109461,asregulations,1
80930,137080,thevlassooulo,1
80931,109462,theirdue,1
80932,109463,adue,1
80933,146603,19990081,1
80934,109464,outchecks,1
80935,109465,beingcritical,1
80936,109466,anycritical,1
80937,138618,h052198,1
80938,107865,cogen,1
80939,109469,hirshi,1
80940,137087,procurators,1
80941,107869,136139,1
80942,109436,c601342009,1
80943,138875,readolive,1
80944,146608,ofshift,1
80945,109437,thisbalance,1
80946,138620,h052698,1
80947,107868,peaker,1
80948,146780,childsplay,1
80949,146781,portuguesechinese,1
80950,146782,mainlands,1
80951,146607,valorise,1
80952,137088,expressionfinal,1
80953,109440,rhea,1
80954,137538,déroulède,1
80955,109441,cronoss,1
80956,138878,definenonsignificant,1
80957,109443,22009,1
80958,109444,32009,1
80959,137086,midweek,1
80960,137085,londontostrasbourg,1
80961,137084,benchers,1
80962,109447,handoperated,1
80963,107867,aboutspreading,1
80964,138619,h052498,1
80965,109448,statementto,1
80966,109449,airassistance,1
80967,109467,walkouts,1
80968,109470,britishindian,1
80969,138889,c4023597,1
80970,137066,magp3,1
80971,138612,commissionchaired,1
80972,109494,gasrelated,1
80973,109495,forsmallscale,1
80974,138886,c401719897029,1
80975,107857,all7,1
80976,109496,mandatorycompulsory,1
80977,138887,a4017798,1
80978,109498,migrationcontinues,1
80979,109499,nearly60,1
80980,109500,whyimmigration,1
80981,137067,nonharmonized,1
80982,109501,developedwith,1
80983,137065,benthic,1
80984,137068,remeasure,1
80985,109504,guidelinesfor,1
80986,109505,projectsinspired,1
80987,109506,oftranseuropean,1
80988,109507,thereforeemphasises,1
80989,109508,tochanging,1
80990,137064,c4039397,1
80991,109509,throughpublicprivate,1
80992,138611,h051898,1
80993,137063,a4004698,1
80994,109510,allocatinga,1
80995,109511,optionc,1
80996,109512,multihazard,1
80997,109492,calledpond,1
80998,109491,whitestream,1
80999,137079,outgrew,1
81000,109480,thethematic,1
81001,137078,c4048797,1
81002,146784,b5003599,1
81003,138883,isnonsignificant,1
81004,138884,wordsnonsignificant,1
81005,137077,a40079,1
81006,138885,a4016598,1
81007,109476,equalopportunity,1
81008,109477,humberside,1
81009,109478,smartmeters,1
81010,109479,supplygeneration,1
81011,107860,nitpickingcounting,1
81012,137076,noncooperating,1
81013,109481,sprayer,1
81014,109490,southstream,1
81015,137075,rulebending,1
81016,109483,sidewall,1
81017,138613,eastcoast,1
81018,109484,marketliberal,1
81019,109485,citizenscustomers,1
81020,109486,anybill,1
81021,109487,60second,1
81022,137072,c4051097970237,1
81023,137071,0459,1
81024,137070,a4004598,1
81025,146602,c402241999,1
81026,146601,a500251999,1
81027,107826,jabłka,1
81028,109579,meaninghelp,1
81029,109732,ratifier,1
81030,137036,joâo,1
81031,138917,dutyfrees,1
81032,109672,copay,1
81033,107792,cartesio,1
81034,109673,onpatient,1
81035,109674,pid,1
81036,109675,undeservingly,1
81037,109676,papereuropean,1
81038,146578,containergrown,1
81039,138918,bullheaded,1
81040,107791,realseat,1
81041,146577,bannwald,1
81042,137017,b4037398,1
81043,137016,b4037298,1
81044,109683,askeddo,1
81045,138919,calledjackanory,1
81046,109685,starkevičiūttalked,1
81047,107789,hawked,1
81048,146789,19970272,1
81049,137015,b4036598,1
81050,109689,serafim,1
81051,107787,youswift,1
81052,109690,urechean,1
81053,138604,mouada,1
81054,109691,allianceour,1
81055,107785,famouscountry,1
81056,107784,onsmall,1
81057,138920,sayingdutyfree,1
81058,109669,lansley,1
81059,109668,posttreatment,1
81060,109667,pathing,1
81061,137021,havelange,1
81062,109652,readmember,1
81063,109653,1261,1
81064,109654,saypounds,1
81065,109655,l77,1
81066,146581,c501401999,1
81067,107799,benefeciaries,1
81068,137022,johansen,1
81069,109656,blare,1
81070,109657,euroagencies,1
81071,138915,c4058996,1
81072,137553,popularized,1
81073,109658,rephrased,1
81074,109660,lowearners,1
81075,109666,evernarrowing,1
81076,146579,a500681999,1
81077,109661,socalledletterbox,1
81078,137019,weatherill,1
81079,138916,dutyfee,1
81080,109662,1298,1
81081,107796,regionscondemned,1
81082,109663,fédération,1
81083,137554,b4027398,1
81084,109664,transporteurs,1
81085,137555,b4027498,1
81086,109665,voyageurs,1
81087,107793,shoppingaround,1
81088,109694,greceanu,1
81089,109695,thousanddead,1
81090,109696,osceled,1
81091,137005,hayeck,1
81092,137009,redemocratization,1
81093,109717,nunn,1
81094,109718,5point,1
81095,137008,kenema,1
81096,137559,b4027898,1
81097,107777,nullity,1
81098,109721,hegemons,1
81099,137007,tejan,1
81100,109722,büchel,1
81101,137006,karamé,1
81102,109723,selfarmament,1
81103,109724,ippnw,1
81104,137004,ketel,1
81105,138925,c4029197,1
81106,107776,dissolutions,1
81107,109726,c601162009,1
81108,109727,c601172009,1
81109,146575,c501281999,1
81110,107775,capitalmaintenancebased,1
81111,109728,rumiana,1
81112,146574,a500721999,1
81113,138926,desprit,1
81114,109729,briefyes,1
81115,107774,solvencybased,1
81116,109730,sadlers,1
81117,109731,swiftestagreed,1
81118,107779,wantshopping,1
81119,137558,b4027798,1
81120,146790,97261999,1
81121,146576,19990092,1
81122,109697,voronins,1
81123,107783,notesthere,1
81124,109698,eusr,1
81125,137014,b4034598,1
81126,109700,euatlantic,1
81127,109701,commissionmoldova,1
81128,109702,asworrying,1
81129,107782,constraintfree,1
81130,137013,b4033898,1
81131,107781,pseudosmes,1
81132,137556,b4027598,1
81133,138921,a4023298,1
81134,138922,0638,1
81135,109715,sayingeven,1
81136,109704,nongrata,1
81137,138923,c4065797970345,1
81138,107780,90point,1
81139,137012,b4032998,1
81140,137011,koromas,1
81141,109709,mišković,1
81142,109710,theoctopus,1
81143,109711,laissezaller,1
81144,109712,titleconsolidating,1
81145,109713,stupefyingly,1
81146,109714,balkanised,1
81147,137557,b4027698,1
81148,109651,theetc,1
81149,109650,announceadopted,1
81150,109649,atiyah,1
81151,109600,adas,1
81152,146787,97251999,1
81153,109593,vehicleintegrated,1
81154,109594,useroriented,1
81155,107819,kiełbasa,1
81156,109595,salvations,1
81157,109596,kusstatcher,1
81158,107818,korczyn,1
81159,109597,vtmis,1
81160,107817,korczyńska,1
81161,109598,asvulnerable,1
81162,109599,easyway,1
81163,137550,americanmodel,1
81164,146585,climatically,1
81165,137029,embezzlers,1
81166,138905,selfinsurance,1
81167,137028,intergovernmentalist,1
81168,109602,16922006,1
81169,109603,c604822008,1
81170,137551,inadvisability,1
81171,109604,billon,1
81172,109605,rechannelled,1
81173,146584,884592,1
81174,107815,kielce,1
81175,107814,namelyfrom,1
81176,107813,ofconditional,1
81177,109607,c605092008,1
81178,109592,caroriented,1
81179,137030,keith,1
81180,109608,wordterminal,1
81181,109583,trafficcalming,1
81182,137035,calledplaying,1
81183,107825,szydlow,1
81184,146586,incomprehensibilities,1
81185,109580,400odd,1
81186,138902,a4025698,1
81187,137034,regionalbased,1
81188,138606,h050498,1
81189,138903,hemiplegia,1
81190,137547,0103,1
81191,109581,planrelated,1
81192,109582,citybased,1
81193,137032,letterbomb,1
81194,107824,szydłowska,1
81195,138904,dührkopdührkops,1
81196,109584,subsidere,1
81197,109585,waswhat,1
81198,137031,cottingham,1
81199,137548,c4013598,1
81200,109587,newintelligent,1
81201,109588,c605122008,1
81202,109589,bigbrother,1
81203,107823,śliwka,1
81204,107822,nadwiślanka,1
81205,107821,wiśnia,1
81206,137549,ineuroeldorado,1
81207,109590,simplytake,1
81208,107812,exampleparma,1
81209,107811,orprotected,1
81210,138914,0245,1
81211,109640,preimplementation,1
81212,109631,c600322009,1
81213,109632,frequentlyoccurring,1
81214,109633,ofbacterial,1
81215,137024,hughie,1
81216,137023,praeterito,1
81217,109635,careassociated,1
81218,109636,internist,1
81219,138907,asprovisional,1
81220,109637,infectioncontrol,1
81221,109638,c604552008,1
81222,138909,underexecuted,1
81223,146582,19990161,1
81224,138910,b8015,1
81225,109629,therebyjumping,1
81226,107802,sicl,1
81227,138911,b8013,1
81228,109642,téléthon,1
81229,107801,fintoto,1
81230,109643,télévie,1
81231,109644,worderadicate,1
81232,138912,collaterally,1
81233,109645,1any,1
81234,138913,a4023098,1
81235,109646,00012009,1
81236,107800,placanica,1
81237,109647,httpwwwopeneuropeorg,1
81238,109630,certaingrey,1
81239,109628,shroudwaving,1
81240,107810,ofprotected,1
81241,109618,huhe,1
81242,137552,timewhen,1
81243,109609,lübbering,1
81244,109610,repartition,1
81245,109611,2350,1
81246,109612,c602572008,1
81247,137027,instrumentalist,1
81248,109613,agatekeeping,1
81249,137026,distill,1
81250,109615,oferadication,1
81251,109616,recuperates,1
81252,109617,isideological,1
81253,137025,a4005898,1
81254,109619,entiremedical,1
81255,109627,lyrically,1
81256,109620,promotingmedical,1
81257,109621,ambulatory,1
81258,107808,ormountain,1
81259,109622,bolkesteinise,1
81260,107807,asfarm,1
81261,109623,hips,1
81262,107806,forcountry,1
81263,138906,itszerogrowth,1
81264,109624,euregion,1
81265,107805,andisland,1
81266,107804,termsmountain,1
81267,109626,toreconnect,1
81268,137587,c4006398970918,1
81269,110003,gooroochurn,1
81270,136744,h017698,1
81271,110466,apaedophile,1
81272,136829,effaced,1
81273,110412,theonce,1
81274,110413,c600112009,1
81275,146471,b5029699,1
81276,110414,gregory,1
81277,136828,ineptness,1
81278,110416,slumdog,1
81279,136827,herzogovena,1
81280,110417,tearjerker,1
81281,110418,filmrelated,1
81282,136826,siljdzic,1
81283,110419,filmgoers,1
81284,110420,coproducing,1
81285,107544,wart,1
81286,110421,dolma,1
81287,110422,coproduced,1
81288,110423,b602302009,1
81289,136825,fatus,1
81290,110426,199977ec,1
81291,107542,wordnato,1
81292,110428,chrysotilefree,1
81293,107540,andresponsibility,1
81294,110429,87217eec,1
81295,110430,200318ec,1
81296,110431,asbestosinair,1
81297,110432,cm3,1
81298,136824,prekaz,1
81299,136830,rougovamilosevic,1
81300,110411,agoonce,1
81301,110410,saturns,1
81302,107548,thebellicose,1
81303,110390,sayingrescue,1
81304,139036,nearmoribund,1
81305,110392,theearls,1
81306,146472,misruled,1
81307,110393,hooted,1
81308,146811,96161999,1
81309,110394,gibbered,1
81310,110395,panted,1
81311,136835,oneplusten,1
81312,110396,goodygoody,1
81313,110397,kristen,1
81314,110398,mccauliff,1
81315,110399,simpsonshomer,1
81316,110409,sayrescue,1
81317,110400,spedup,1
81318,110401,newsman,1
81319,138577,chechniks,1
81320,110403,crittendens,1
81321,136834,tenplusone,1
81322,136833,cashforvotes,1
81323,110404,underappreciated,1
81324,110406,saidwoman,1
81325,110407,thankfulness,1
81326,136832,wordrules,1
81327,107545,assaying,1
81328,110408,recitations,1
81329,136823,drenica,1
81330,146470,b5028699,1
81331,110434,6892008,1
81332,146465,centralafrican,1
81333,110452,aslobbies,1
81334,139041,bics,1
81335,146813,19980240,1
81336,110453,themeconomic,1
81337,110454,entitiesthe,1
81338,110455,mafiacamorra,1
81339,146467,b5026999,1
81340,136815,0053,1
81341,146466,hergroepingskampen,1
81342,110456,andndrangheta,1
81343,110457,asairport,1
81344,138573,tzuganovic,1
81345,110458,asweet,1
81346,110451,nonservices,1
81347,110459,boso,1
81348,146464,meyenfeldt,1
81349,110460,spatialplanning,1
81350,110461,eternum,1
81351,107535,duplicities,1
81352,138572,izetbekovic,1
81353,110462,slotrenewal,1
81354,137631,portend,1
81355,136813,c4001098970351,1
81356,146463,saskia,1
81357,110465,himreactionary,1
81358,136812,0634,1
81359,138574,crna,1
81360,138575,ghandilike,1
81361,137630,brora,1
81362,110441,cengio,1
81363,110435,factorybased,1
81364,136822,positivity,1
81365,136821,dolines,1
81366,146812,c501821999,1
81367,136820,junkieism,1
81368,146469,b5027899,1
81369,110436,nanocarbon,1
81370,139037,34person,1
81371,136819,voyvodships,1
81372,110438,casale,1
81373,110439,monferrato,1
81374,107539,againyes,1
81375,110442,whyyes,1
81376,110449,frosinone,1
81377,107538,halfemptyhalffull,1
81378,139038,overindulgence,1
81379,110443,isbe,1
81380,110444,classmate,1
81381,107537,tototal,1
81382,110445,c600972009,1
81383,110446,lastdayofschool,1
81384,110447,likeuse,1
81385,146468,b5027799,1
81386,136817,quasiimperial,1
81387,107536,ofsupervised,1
81388,136816,c4013098,1
81389,110389,scatterbrains,1
81390,110387,snobbish,1
81391,146473,chiefofstaff,1
81392,110338,ofcustody,1
81393,110331,c604752008,1
81394,146482,emotionallyladen,1
81395,107561,tomediterranean,1
81396,110332,c600712009,1
81397,107560,phrasedunion,1
81398,110333,multiplemanagement,1
81399,136853,fados,1
81400,139028,ashfield,1
81401,110336,patxi,1
81402,110337,usmr,1
81403,146481,xtc,1
81404,107559,intersocietal,1
81405,107558,myis,1
81406,110329,c604772008,1
81407,110339,anddetention,1
81408,136852,acidtest,1
81409,136851,zulus,1
81410,136850,klappichs,1
81411,107557,unepmap,1
81412,110342,rosalyne,1
81413,137626,dumpingthe,1
81414,110343,areeuro,1
81415,110344,ashopping,1
81416,146479,falqone,1
81417,107556,thermosolar,1
81418,110345,colonizers,1
81419,110330,c604742008,1
81420,110328,c600702009,1
81421,136847,fosseys,1
81422,107565,sepsiszentgyörgy,1
81423,110312,meanshealth,1
81424,110313,tranquilisers,1
81425,110314,tranquilised,1
81426,110315,todeschröderise,1
81427,110316,saysconsiders,1
81428,110317,somore,1
81429,110318,sardinas,1
81430,139024,textileclothing,1
81431,139025,garmentmakingproduction,1
81432,110319,49year,1
81433,136857,kososvo,1
81434,110320,librado,1
81435,107564,entitledbarcelona,1
81436,136856,powderkeg,1
81437,110321,linares,1
81438,107563,connector,1
81439,110322,garciablack,1
81440,110323,turkisharmyoccupied,1
81441,146485,depersonalises,1
81442,110324,asgrotesque,1
81443,110325,andunacceptable,1
81444,110326,thematical,1
81445,146484,ensnares,1
81446,138579,messageautonomy,1
81447,139026,globalproduction,1
81448,146483,harddrug,1
81449,110346,c600012009,1
81450,110347,c600352009,1
81451,110386,lundgrens,1
81452,110375,quasiconspiratorial,1
81453,107550,becomerepoliticised,1
81454,110367,bedecked,1
81455,110368,conventionah,1
81456,136839,oesophagus,1
81457,110369,njet,1
81458,139033,dramatize,1
81459,136838,handinet,1
81460,139034,somemaquilas,1
81461,110371,rainsoaked,1
81462,110372,ispermanent,1
81463,110373,crisisan,1
81464,136837,tracheotomies,1
81465,110376,checksandbalances,1
81466,136841,battlefront,1
81467,146474,sindhi,1
81468,110377,innkeeper,1
81469,137627,b4043898,1
81470,136836,pommereau,1
81471,137628,tweed,1
81472,110380,nononsense,1
81473,137629,johnstone,1
81474,110381,memberfrom,1
81475,110382,reinfuse,1
81476,110383,backbenches,1
81477,110384,variousno,1
81478,110385,brechtwould,1
81479,110366,pretentions,1
81480,110365,enlightenments,1
81481,146478,achievebest,1
81482,110357,iseurorealism,1
81483,110349,quoteagrees,1
81484,139030,customization,1
81485,110350,baselmulhousefreiburg,1
81486,136846,taverniers,1
81487,110352,szelmenc,1
81488,110353,nagyszelmenc,1
81489,136845,nongovernments,1
81490,146477,rasputin,1
81491,107555,craintes,1
81492,110354,kisszelmenc,1
81493,110355,histhree,1
81494,110356,climatesceptics,1
81495,139031,b7852,1
81496,138578,hawkishly,1
81497,110358,crisisparticular,1
81498,107554,contenir,1
81499,139032,unionthis,1
81500,110360,socalledshared,1
81501,136844,accompaniers,1
81502,110361,initiativetaker,1
81503,136843,lillegand,1
81504,107553,nas,1
81505,146476,realisethe,1
81506,110362,5420,1
81507,107552,welltu,1
81508,146475,isafforded,1
81509,136811,a4008198,1
81510,110467,git,1
81511,139023,textileproduction,1
81512,110468,akaraoke,1
81513,110562,shooing,1
81514,107500,eumiddle,1
81515,107499,dualstate,1
81516,136781,c4023697970146,1
81517,110567,hereunited,1
81518,136779,c4022997970132,1
81519,136778,0178,1
81520,107497,thusisrael,1
81521,110569,ondřej,1
81522,107496,sandisrael,1
81523,110570,liška,1
81524,110571,traderestricting,1
81525,136776,payloads,1
81526,110573,membershipnegotiations,1
81527,107495,continuesisrael,1
81528,107494,quoteamidst,1
81529,107493,finallyenough,1
81530,136774,c4051497970233,1
81531,137639,aquisgrana,1
81532,110574,thatprofits,1
81533,146448,pogromlike,1
81534,139057,lawconsequently,1
81535,139058,illstructured,1
81536,110577,lindgrens,1
81537,110578,pippi,1
81538,146447,surroi,1
81539,146446,veton,1
81540,110561,1509,1
81541,107501,wordbelieves,1
81542,107502,isforgetting,1
81543,139056,unionfor,1
81544,110546,followingin,1
81545,139055,wallowed,1
81546,138564,boïm,1
81547,110548,khamami,1
81548,107509,natoeuropean,1
81549,107508,chaud,1
81550,110549,moreeurope,1
81551,146453,b5028599,1
81552,146452,b5027699,1
81553,137638,emmerle,1
81554,138563,jewisharab,1
81555,110552,frankfurtoder,1
81556,110554,dresen,1
81557,136783,c4027697970153,1
81558,146451,b5026799,1
81559,110555,stitchups,1
81560,136787,b4017098,1
81561,107505,battre,1
81562,136786,c4066396,1
81563,110556,trooping,1
81564,146450,530pm,1
81565,136785,0407,1
81566,110558,thirde,1
81567,107504,sayingpeace,1
81568,107503,gmeskopernikus,1
81569,146449,tyden,1
81570,110579,longstocking,1
81571,138562,saydue,1
81572,110580,villekulla,1
81573,110608,qishan,1
81574,110600,neocons,1
81575,110601,outgod,1
81576,110602,qazvin,1
81577,110603,makhmalbaf,1
81578,136756,h021098,1
81579,110604,thereelected,1
81580,146443,findeth,1
81581,110605,hairline,1
81582,110606,dpik,1
81583,138561,cioffi,1
81584,136755,98662,1
81585,110607,wens,1
81586,136754,salmonellainfected,1
81587,136757,p393397,1
81588,110609,breakaways,1
81589,110610,asgenocide,1
81590,136753,h000798,1
81591,136752,eurocotons,1
81592,107486,tizfahm,1
81593,137640,welfarist,1
81594,136749,h022998,1
81595,107485,vahid,1
81596,110613,eked,1
81597,139059,latches,1
81598,136747,h025798,1
81599,136746,advertisingsponsorship,1
81600,110599,darts,1
81601,136758,3933,1
81602,110581,createbad,1
81603,107489,rereleased,1
81604,136772,c4062197960231,1
81605,110582,passedgo,1
81606,146445,mítrovica,1
81607,110583,cashguzzling,1
81608,136770,reoccurred,1
81609,110586,cleverness,1
81610,136769,h017398,1
81611,136768,sociallydeprived,1
81612,136767,neighbourhoodlevel,1
81613,110588,presburg,1
81614,110589,pozsony,1
81615,136766,h017298,1
81616,136765,alsoindustry,1
81617,107488,avigor,1
81618,136764,whizzed,1
81619,110591,kyoto2,1
81620,136763,defenceindustry,1
81621,110592,avtukhowich,1
81622,110593,leonov,1
81623,136762,tanners,1
81624,110594,osipienko,1
81625,136761,strawbased,1
81626,110595,usingguarantees,1
81627,110596,narcotraffic,1
81628,136760,h003298,1
81629,146444,himtherefore,1
81630,110545,readurges,1
81631,110544,byappeals,1
81632,146817,a500911999,1
81633,110496,europeansupport,1
81634,110485,britaininnocent,1
81635,110486,woodford,1
81636,110487,halse,1
81637,107527,euunique,1
81638,110488,guilsborough,1
81639,110490,paleofederalists,1
81640,110491,canting,1
81641,139045,necrophilic,1
81642,110493,imperviousness,1
81643,110494,supercentralist,1
81644,110495,investigationsthat,1
81645,139046,smallparty,1
81646,146814,a500881999,1
81647,110483,daisycutter,1
81648,107526,ithearts,1
81649,110497,likereproductory,1
81650,110498,socalledcompetence,1
81651,110499,quotewelcomes,1
81652,138571,intraethnic,1
81653,110500,sanctuarised,1
81654,110501,theobligations,1
81655,146460,collines,1
81656,136801,partandparcel,1
81657,107524,expressionsynchronised,1
81658,110502,kaufmans,1
81659,110503,precertification,1
81660,146461,rtlm,1
81661,110482,shunamite,1
81662,138570,antimilitarist,1
81663,136808,lobe,1
81664,139042,interprise,1
81665,107534,atsoftening,1
81666,110469,is2021,1
81667,107533,italways,1
81668,139043,financedby,1
81669,107532,haushofer,1
81670,137632,hyperintensive,1
81671,136810,blanchardstown,1
81672,110470,not2022,1
81673,110471,arrivederci,1
81674,110472,hasta,1
81675,110473,luego,1
81676,136807,backedup,1
81677,107528,lawi,1
81678,136806,wellaimed,1
81679,107530,tofulfil,1
81680,107529,instate,1
81681,110474,revedere,1
81682,137633,cneva,1
81683,136805,enteritis,1
81684,110477,matasaru,1
81685,137634,fromagainst,1
81686,110478,stati,1
81687,136804,whoeurope,1
81688,110480,abstentionist,1
81689,136803,tazieff,1
81690,146815,c400901994,1
81691,110504,unioncitizens,1
81692,110543,wordsiranian,1
81693,138566,336b,1
81694,136792,b4026698,1
81695,136791,b4017398,1
81696,146454,b5029399,1
81697,138567,ultrastatist,1
81698,139051,gasesland,1
81699,136790,b4017298,1
