,index,word,count
39170,37460,insignia,6
39171,60083,unsaturated,6
39172,9479,dubiously,6
39173,49824,audiovisuals,6
39174,49825,decongestion,6
39175,35325,garaudy,6
39176,11581,narcissism,6
39177,36970,rhin,6
39178,60031,sakchai,6
39179,64241,crib,6
39180,64237,rochford,6
39181,33037,aposclosed,6
39182,59215,tiroler,6
39183,9830,adjectival,6
39184,33039,waterproof,6
39185,33043,landfilling,6
39186,50637,pants,6
39187,52786,miser,6
39188,36458,nullifies,6
39189,36005,aposhealthy,6
39190,50643,dangled,6
39191,52785,ditched,6
39192,36006,gilding,6
39193,50985,morrazo,6
39194,65318,phalacrocorax,6
39195,60288,cask,6
39196,65312,kirgizstan,6
39197,36431,cachet,6
39198,65311,presidente,6
39199,36432,UKUSA,6
39200,33376,aposdivide,6
39201,50606,institutionalises,6
39202,35990,busying,6
39203,65541,TOTAL,6
39204,36445,custodes,6
39205,35991,selectiveness,6
39206,50617,castrating,6
39207,36441,sed,6
39208,50621,digressivity,6
39209,59039,rfids,6
39210,35995,abolitionists,6
39211,50993,halon,6
39212,52796,indictee,6
39213,50991,shambley,6
39214,50990,embalming,6
39215,9993,denouncement,6
39216,11487,subprogrammes,6
39217,65320,sinensis,6
39218,33072,slapping,6
39219,36038,louts,6
39220,50958,laxist,6
39221,23199,NUMN,6
39222,65333,aposottawa,6
39223,33316,competentes,6
39224,23189,prepayment,6
39225,59064,delegatory,6
39226,50675,radia,6
39227,59067,merthiolate,6
39228,50676,nasrawi,6
39229,50677,machiel,6
39230,36369,ADSL,6
39231,23026,aposrespective,6
39232,36367,http,6
39233,52646,essays,6
39234,36385,zincs,6
39235,50961,macroeconomics,6
39236,33056,cordoning,6
39237,65331,groupeuro,6
39238,33348,liturgy,6
39239,64324,ottokar,6
39240,52637,stash,6
39241,36396,concorde,6
39242,50967,virulently,6
39243,33067,aposkey,6
39244,52639,huddle,6
39245,33068,thumbnail,6
39246,16463,perched,6
39247,59055,lingualism,6
39248,36029,aposkinh,6
39249,33333,hypermarket,6
39250,36391,eurocents,6
39251,52775,sandra,6
39252,50665,balloting,6
39253,60411,exorcise,6
39254,73524,quintela,6
39255,35650,misdiagnosis,6
39256,58998,controllability,6
39257,33419,stitching,6
39258,60437,aposproducer,6
39259,50540,supertrawlers,6
39260,10055,rationalisations,6
39261,16617,fitto,6
39262,36528,vertreter,6
39263,23304,pendulum,6
39264,51040,majorca,6
39265,52804,multistakeholder,6
39266,60265,riccardo,6
39267,16912,hundredfold,6
39268,52826,aposfixed,6
39269,33408,aposliabilities,6
39270,21889,sociable,6
39271,2599,dramatised,6
39272,16443,wavers,6
39273,64212,undernourishment,6
39274,35928,escutcheon,6
39275,50536,lozada,6
39276,36538,AESA,6
39277,64206,ogoniland,6
39278,50523,mutterings,6
39279,36552,rungs,6
39280,50524,sulking,6
39281,50525,imitates,6
39282,21885,startlingly,6
39283,65280,exercize,6
39284,50527,monotony,6
39285,32964,vandersanden,6
39286,60444,ICBAN,6
39287,64339,regionalizing,6
39288,60261,luciana,6
39289,36543,autobahn,6
39290,11511,wasters,6
39291,36539,cooped,6
39292,50558,sharipov,6
39293,22040,astronomically,6
39294,52617,vastness,6
39295,65565,benassar,6
39296,23273,gung,6
39297,36484,transcontinental,6
39298,32987,metamorphosed,6
39299,32992,plucky,6
39300,59025,fillings,6
39301,36477,lingers,6
39302,50586,pugnacious,6
39303,32998,redo,6
39304,51009,navels,6
39305,60414,viva,6
39306,59226,TSG,6
39307,36468,countermeasure,6
39308,73293,comore,6
39309,33006,odours,6
39310,51003,computation,6
39311,52815,convertibility,6
39312,21915,symmetric,6
39313,36512,leiden,6
39314,32984,untranslatable,6
39315,60272,barrique,6
39316,51027,distortive,6
39317,60274,claret,6
39318,65571,uncharitable,6
39319,32980,aposviolence,6
39320,65297,preempting,6
39321,59233,salvini,6
39322,50570,mejdahl,6
39323,73275,danze,6
39324,35959,regulars,6
39325,32982,montaigne,6
39326,51020,misappropriating,6
39327,36495,sensationalist,6
39328,35963,aposstricter,6
39329,17044,lassitude,6
39330,33092,impera,6
39331,50681,nasiriya,6
39332,33300,shaath,6
39333,36135,transgresses,6
39334,36239,demoralise,6
39335,36130,aposbathing,6
39336,52719,destructively,6
39337,50789,corriere,6
39338,33209,pankisi,6
39339,36133,aposhand,6
39340,50875,executability,6
39341,50873,tayyip,6
39342,33097,bookkeeper,6
39343,36224,ruggiero,6
39344,65433,pentecostal,6
39345,23087,judgmental,6
39346,52716,allays,6
39347,36138,booby,6
39348,64300,monetae,6
39349,36220,recommitment,6
39350,50779,handbrake,6
39351,36127,shooter,6
39352,33185,hoteliers,6
39353,36247,hanan,6
39354,36268,politique,6
39355,59106,ixelles,6
39356,52667,aude,6
39357,33270,aposencourage,6
39358,33180,giraffes,6
39359,36114,múgica,6
39360,52668,camper,6
39361,36116,leiza,6
39362,33267,telefonica,6
39363,50888,liberalizations,6
39364,52728,rechargeable,6
39365,23131,linearity,6
39366,50773,regiment,6
39367,50881,abba,6
39368,36248,ashrawi,6
39369,50798,paced,6
39370,36141,justicia,6
39371,23119,omnibus,6
39372,9949,intergovernmentalisation,6
39373,22000,brickbats,6
39374,59141,guild,6
39375,60337,stillness,6
39376,52686,z,6
39377,16978,overflown,6
39378,65411,kellet,6
39379,11444,brahim,6
39380,16958,nobler,6
39381,59146,FSM,6
39382,33242,antenatal,6
39383,52698,APR,6
39384,23093,triads,6
39385,64289,monetaristic,6
39386,65401,apossentient,6
39387,52693,rapacious,6
39388,50828,determinations,6
39389,33224,meansapos,6
39390,16998,barricading,6
39391,36155,aposstatutes,6
39392,36213,aposfact,6
39393,36143,segundo,6
39394,36211,jalla,6
39395,36210,beit,6
39396,52710,therewith,6
39397,65423,occhetto,6
39398,59161,hillsides,6
39399,50866,shapeless,6
39400,36203,stampa,6
39401,52704,kildare,6
39402,36201,refreshed,6
39403,36150,europaea,6
39404,52703,monasterevin,6
39405,33256,justinian,6
39406,60330,furtively,6
39407,21962,gyllenhammer,6
39408,50898,aposhost,6
39409,65367,numaposdecision,6
39410,36071,bandashevsky,6
39411,36340,untidy,6
39412,33113,prussian,6
39413,50925,barre,6
39414,73354,adelante,6
39415,36333,aposreadiness,6
39416,36331,notionally,6
39417,50707,incontinence,6
39418,36077,outdone,6
39419,50921,hao,6
39420,36080,arequipa,6
39421,23173,dieter,6
39422,52755,predominating,6
39423,50716,inquiring,6
39424,33124,aposfléchard,6
39425,50717,vulgarity,6
39426,65494,uigur,6
39427,50696,aposdesign,6
39428,52751,ruiter,6
39429,36344,grandstanding,6
39430,73481,OJEC,6
39431,50684,diageo,6
39432,36360,otunnu,6
39433,50685,cardhu,6
39434,9859,overabundance,6
39435,50937,cheapen,6
39436,23182,roadblock,6
39437,50691,pappas,6
39438,36353,underwriters,6
39439,52767,bramshill,6
39440,33106,formaldehyde,6
39441,36349,chit,6
39442,36347,translatable,6
39443,59189,banco,6
39444,60380,seifert,6
39445,60375,actuary,6
39446,21956,macaronesia,6
39447,65455,gelbard,6
39448,16505,interceded,6
39449,23065,niebuhr,6
39450,23145,chang,6
39451,33273,relaxations,6
39452,36283,como,6
39453,36281,aposexplanations,6
39454,50751,disentangling,6
39455,36279,société,6
39456,33172,IOE,6
39457,36104,scoop,6
39458,52663,longliner,6
39459,60365,crusaders,6
39460,50755,reassigning,6
39461,33175,sympathised,6
39462,33176,cooley,6
39463,59104,badia,6
39464,33274,prostituting,6
39465,33164,pontificating,6
39466,52749,payoff,6
39467,33275,postcolonial,6
39468,64260,stigmatized,6
39469,64312,snigger,6
39470,65361,overcapitalization,6
39471,33144,somersaults,6
39472,65362,longdistance,6
39473,50910,wickremesinghe,6
39474,36092,overfish,6
39475,52746,castelão,6
39476,73368,UNMIG,6
39477,33156,disinfected,6
39478,50737,nanoelectronics,6
39479,23156,recommencing,6
39480,33278,akhmadov,6
39481,36292,tornadoes,6
39482,50907,discourteously,6
39483,58980,ibar,6
39484,33439,pointe,6
39485,64205,sani,6
39486,52530,birdlife,6
39487,60533,abductors,6
39488,60203,foaming,6
39489,73086,aris,6
39490,36835,breadbasket,6
39491,9669,docups,6
39492,36832,aposdeepening,6
39493,32700,mooting,6
39494,32708,pandemonium,6
39495,23422,aposwealth,6
39496,73647,thaçi,6
39497,51206,onnum,6
39498,32710,natalia,6
39499,10199,lor,6
39500,73644,stremkovskaya,6
39501,36818,aposmainly,6
39502,22929,danisco,6
39503,60201,mauretania,6
39504,51216,quartering,6
39505,50306,lifeboats,6
39506,22915,complexions,6
39507,50287,enterococci,6
39508,36863,strategist,6
39509,51225,forgone,6
39510,32680,impossibilities,6
39511,35711,checkable,6
39512,58834,welding,6
39513,58835,cathode,6
39514,58836,aposphysical,6
39515,50289,kayaking,6
39516,36856,ringleader,6
39517,32691,museveni,6
39518,50297,watersports,6
39519,52528,thecommunity,6
39520,35717,RES,6
39521,33638,carnivore,6
39522,36817,aposhoney,6
39523,65699,panam,6
39524,22096,memberships,6
39525,35757,sleigh,6
39526,60217,vinck,6
39527,33583,incestuous,6
39528,35761,obscenities,6
39529,58876,emaciated,6
39530,65680,aposstage,6
39531,36775,adjuvants,6
39532,35767,piedmontese,6
39533,50355,lifeguards,6
39534,65677,comets,6
39535,50357,riverside,6
39536,60220,exhaustiveness,6
39537,33576,hug,6
39538,32759,brackish,6
39539,73129,laguna,6
39540,32765,dislocate,6
39541,32747,donning,6
39542,22089,representativity,6
39543,64160,inhibitory,6
39544,65687,aposexample,6
39545,16390,hedonism,6
39546,32722,squatting,6
39547,32726,bytes,6
39548,35749,sanctimoniousness,6
39549,58864,prishtina,6
39550,36801,adhesive,6
39551,32733,DNS,6
39552,50335,CER,6
39553,73111,apossenior,6
39554,17163,deviance,6
39555,73114,ilivitzky,6
39556,11191,fundability,6
39557,11538,reconquer,6
39558,23435,turntable,6
39559,17160,aposclients,6
39560,52523,tabloids,6
39561,36867,hoofed,6
39562,58830,briquettes,6
39563,32587,bosch,6
39564,59367,categoric,6
39565,33674,encapsulating,6
39566,73689,roussel,6
39567,50223,tantalus,6
39568,51263,UPS,6
39569,35670,rucksack,6
39570,52945,aposincreasing,6
39571,51262,funders,6
39572,50237,alleys,6
39573,52941,bhutto,6
39574,22888,unobtrusively,6
39575,32608,AIDCO,6
39576,22889,inconspicuously,6
39577,32610,forewarn,6
39578,10233,twinnings,6
39579,60565,apossee,6
39580,50213,sari,6
39581,36916,olympio,6
39582,17190,causation,6
39583,35651,frans,6
39584,16359,gosplan,6
39585,52502,apospackaging,6
39586,64123,gladys,6
39587,64398,hr,6
39588,50200,prognostications,6
39589,22103,loki,6
39590,52958,stablisation,6
39591,36958,fitzgerald,6
39592,22102,doyen,6
39593,52956,destroyers,6
39594,51273,subterranean,6
39595,52955,sadak,6
39596,52954,dogan,6
39597,21818,aposimports,6
39598,32613,condescendingly,6
39599,10230,waterford,6
39600,50284,laptop,6
39601,50267,ilham,6
39602,50268,luminaries,6
39603,35699,vegetal,6
39604,58823,guantanámo,6
39605,23503,DINP,6
39606,65726,wheelings,6
39607,35700,aposexemption,6
39608,58826,BIS,6
39609,51229,retraction,6
39610,50279,towering,6
39611,32667,aposeaposs,6
39612,32671,aposgreek,6
39613,52922,wretch,6
39614,60542,boaters,6
39615,35707,rickety,6
39616,32676,camels,6
39617,32640,mayenne,6
39618,35696,penning,6
39619,58808,multilayered,6
39620,21820,aposimport,6
39621,51248,microwaves,6
39622,51247,tolling,6
39623,36911,huambo,6
39624,52937,deactivating,6
39625,52514,chloroflourocarbons,6
39626,65740,aposanalysis,6
39627,23512,phthalate,6
39628,32619,insolence,6
39629,36904,moresby,6
39630,50259,reconstituting,6
39631,51240,doubletalk,6
39632,64140,aposhumane,6
39633,60547,arar,6
39634,32630,reckonings,6
39635,58819,mickey,6
39636,17158,tenderness,6
39637,33571,khmelnitski,6
39638,48922,chore,6
39639,16412,apossame,6
39640,16409,universalist,6
39641,59272,basilica,6
39642,51099,unwrap,6
39643,36630,addressee,6
39644,59270,uncosted,6
39645,36626,aposobviously,6
39646,32895,agoapos,6
39647,36622,secluded,6
39648,50363,organigram,6
39649,60463,JEREMIE,6
39650,36617,pilgrimages,6
39651,50477,federative,6
39652,50478,hierocracy,6
39653,16908,aposbegins,6
39654,58956,gklavakis,6
39655,33472,aposchamber,6
39656,52584,perfluorocarbons,6
39657,50464,volcanoes,6
39658,35859,snarled,6
39659,36637,watchtowers,6
39660,17097,histrionics,6
39661,52861,hulk,6
39662,52859,celebrity,6
39663,22966,aposmonnet,6
39664,73191,BDP,6
39665,35847,antagonist,6
39666,11526,pristine,6
39667,23376,preparative,6
39668,32868,buddhas,6
39669,32870,madrasas,6
39670,32872,robes,6
39671,59273,dumas,6
39672,35856,aposdiscuss,6
39673,51104,princely,6
39674,50463,töpfer,6
39675,51087,attenuation,6
39676,65255,setubal,6
39677,52846,fiefdom,6
39678,33450,HIPPOCRATES,6
39679,32942,zambezi,6
39680,60449,belgique,6
39681,52597,implacability,6
39682,9811,forsaken,6
39683,35902,KNUMRNUM,6
39684,58975,ferho,6
39685,10135,mongers,6
39686,52603,baltasar,6
39687,50510,obituaries,6
39688,22049,nomenclatures,6
39689,35909,exaltation,6
39690,60448,libre,6
39691,36568,cernavoda,6
39692,65601,agrienvironmental,6
39693,36566,aposyet,6
39694,64199,transgressors,6
39695,33455,disneyland,6
39696,23343,aposforgot,6
39697,23327,ideologist,6
39698,36604,giuliani,6
39699,51083,philatelic,6
39700,32923,ashgabat,6
39701,50487,castelli,6
39702,32929,tranquillising,6
39703,65609,profusely,6
39704,35889,heartbeat,6
39705,33460,lupin,6
39706,16425,SP,6
39707,17070,adumbrated,6
39708,36590,snoopers,6
39709,50494,guerrero,6
39710,17066,molar,6
39711,52594,sanader,6
39712,50496,mufti,6
39713,33510,heider,6
39714,33512,falsity,6
39715,51119,terse,6
39716,32785,singleness,6
39717,60498,ulrich,6
39718,33554,bitola,6
39719,51157,studiously,6
39720,60496,naiades,6
39721,52885,haughtiness,6
39722,52561,ineffable,6
39723,33548,halimi,6
39724,23393,entertains,6
39725,52881,eleftherios,6
39726,36717,polybromodiphenyl,6
39727,32795,glaxo,6
39728,51149,ESR,6
39729,22061,outfits,6
39730,59295,tunne,6
39731,58908,liaises,6
39732,50387,aposalways,6
39733,65668,randzioplath,6
39734,33536,freemasons,6
39735,73147,unwin,6
39736,59313,concretise,6
39737,51169,chemotherapy,6
39738,50369,northeastern,6
39739,35779,sedrine,6
39740,65670,AER,6
39741,17134,runny,6
39742,22069,festivity,6
39743,36749,haemophiliac,6
39744,33565,aposthroats,6
39745,23410,aerials,6
39746,52555,enda,6
39747,50377,alba,6
39748,60503,chelyabinsk,6
39749,32779,apossave,6
39750,60502,mayak,6
39751,50405,relabelling,6
39752,33535,tsars,6
39753,32842,aposregrets,6
39754,50426,castigation,6
39755,32833,pints,6
39756,16907,aposconfidentiality,6
39757,51128,reimburses,6
39758,35830,oceanographic,6
39759,36670,aposexercising,6
39760,65234,unblemished,6
39761,17103,lego,6
39762,11213,sermon,6
39763,50442,reevaluation,6
39764,51123,kilogrammes,6
39765,50443,QSF,6
39766,64360,decriminalization,6
39767,36662,drachmas,6
39768,11220,pitching,6
39769,36660,pacs,6
39770,50427,iniquities,6
39771,23386,lucre,6
39772,59294,bungling,6
39773,64363,apossauce,6
39774,32805,aposmessage,6
39775,32813,nods,6
39776,58910,mocks,6
39777,32817,aposmove,6
39778,51146,acitivites,6
39779,52567,pottering,6
39780,60489,kefalas,6
39781,23387,lulù,6
39782,32828,apossuitable,6
39783,64366,baldly,6
39784,36692,maersk,6
39785,33531,briefcases,6
39786,65644,imbeciles,6
39787,50422,chastising,6
39788,51135,mull,6
39789,37718,divisiveness,6
39790,33234,thérèse,6
39791,59698,mirza,6
39792,52199,circumlocutions,6
39793,49413,cantat,6
39794,53334,godfrey,6
39795,17601,loneliness,6
39796,59653,psaps,6
39797,38372,disproves,6
39798,59785,boagiu,6
39799,22534,damoclean,6
39800,49408,photochemical,6
39801,59656,clampdowns,6
39802,64805,mormino,6
39803,21525,sighting,6
39804,58355,grt,6
39805,37994,algal,6
39806,59982,byrd,6
39807,34460,testimonial,6
39808,22528,devastatingly,6
39809,34259,agreementapos,6
39810,51828,policiesapos,6
39811,34706,overdoing,6
39812,49090,apossingapore,6
39813,52017,quickened,6
39814,66271,isik,6
39815,34266,invertebrates,6
39816,38368,coals,6
39817,34939,tierra,6
39818,31723,clamber,6
39819,64528,leoluca,6
39820,23991,kuip,6
39821,66261,mykonos,6
39822,63911,sociologically,6
39823,34978,damping,6
39824,37959,tadjikistan,6
39825,49427,parlatino,6
39826,34976,wallén,6
39827,34243,apossanction,6
39828,38383,nemo,6
39829,11828,aphrodite,6
39830,31745,unginned,6
39831,22422,cinematic,6
39832,31456,overreach,6
39833,49420,apossakharov,6
39834,34695,presenter,6
39835,63906,rarer,6
39836,31729,nap,6
39837,31728,charms,6
39838,31727,ozan,6
39839,52025,tenors,6
39840,37978,semipalatinsk,6
39841,49415,rolex,6
39842,31461,tonic,6
39843,22254,multilateralisation,6
39844,31724,immigrated,6
39845,64526,communitize,6
39846,37982,vainly,6
39847,31710,marcos,6
39848,31709,changeovers,6
39849,34457,headless,6
39850,60852,cajole,6
39851,64797,inexistent,6
39852,23980,mona,6
39853,51840,crutches,6
39854,52009,tawny,6
39855,31686,macanese,6
39856,34284,hoon,6
39857,34925,emploi,6
39858,31677,barefoot,6
39859,59777,fermented,6
39860,64534,piha,6
39861,11766,demilitarising,6
39862,52006,crewmen,6
39863,38042,ÉÉÉ,6
39864,34921,generalists,6
39865,53362,poacher,6
39866,38348,durations,6
39867,49360,precarity,6
39868,22331,slang,6
39869,305,staircases,6
39870,10840,sate,6
39871,34920,osmosis,6
39872,72509,sforza,6
39873,24135,geologists,6
39874,63887,morley,6
39875,31673,trafficks,6
39876,31690,edmond,6
39877,31694,interred,6
39878,53475,exceptionalism,6
39879,51834,replica,6
39880,51831,recalibration,6
39881,34710,méndes,6
39882,74032,hérault,6
39883,24146,aircrews,6
39884,53478,chesnot,6
39885,64799,vth,6
39886,66460,imprecisions,6
39887,21512,grenadines,6
39888,34277,aposbrut,6
39889,31471,pharmacologist,6
39890,38359,delmas,6
39891,51835,scrimp,6
39892,53477,malbrunot,6
39893,34931,aposoffers,6
39894,38358,prof,6
39895,52013,rapaciousness,6
39896,49383,hothouse,6
39897,53351,torretta,6
39898,53352,arial,6
39899,34455,cylinder,6
39900,38354,hares,6
39901,21492,sacredness,6
39902,52010,ruby,6
39903,17470,rusty,6
39904,58192,EUPM,6
39905,17612,newsagents,6
39906,64523,apostrue,6
39907,23922,guadalcanal,6
39908,10849,aposprohibition,6
39909,21382,baudouin,6
39910,52060,marlene,6
39911,35028,imprecisely,6
39912,58173,terrifies,6
39913,49473,aposcharity,6
39914,52058,clara,6
39915,53496,slowdowns,6
39916,22226,perilously,6
39917,11037,danny,6
39918,66228,EURENEW,6
39919,23920,armouries,6
39920,17630,tars,6
39921,34488,riverbanks,6
39922,16802,lentil,6
39923,23921,malaitans,6
39924,59631,elaborately,6
39925,37909,workspace,6
39926,22570,nastier,6
39927,34486,picardie,6
39928,49055,beefing,6
39929,31426,christer,6
39930,51773,hobbs,6
39931,58390,masterminds,6
39932,16710,pluri,6
39933,58395,ascent,6
39934,38424,è,6
39935,23913,buckingham,6
39936,34661,apostransnational,6
39937,52313,weeklies,6
39938,66213,decomissioning,6
39939,34658,succumbs,6
39940,35043,irrelevancy,6
39941,49036,underplayed,6
39942,59808,constanza,6
39943,31421,hækkerup,6
39944,66499,healey,6
39945,35041,belittled,6
39946,23903,preyed,6
39947,49486,erases,6
39948,34194,novara,6
39949,51763,morecambe,6
39950,59623,ekranas,6
39951,10655,aposelection,6
39952,72311,minium,6
39953,10673,dispensaries,6
39954,21565,separator,6
39955,53300,sorbian,6
39956,72312,aposenriched,6
39957,31793,byers,6
39958,49478,rapacity,6
39959,24157,scrabbling,6
39960,35031,apostrend,6
39961,53493,arabisation,6
39962,34208,kumanovo,6
39963,49433,overseer,6
39964,64837,infiltrates,6
39965,31775,nikolaos,6
39966,31774,agios,6
39967,38394,thrusting,6
39968,34997,briskly,6
39969,49069,interpenetration,6
39970,21555,kittiwake,6
39971,34679,legerdemain,6
39972,37937,ischia,6
39973,52296,gaeltacht,6
39974,58187,reprioritisation,6
39975,37939,tripolar,6
39976,52192,languishes,6
39977,51794,veerman,6
39978,60836,magnetism,6
39979,53319,gruber,6
39980,53488,spirals,6
39981,34232,jettisoning,6
39982,34474,demobilising,6
39983,52193,humphrey,6
39984,53320,paasilina,6
39985,51796,nourishes,6
39986,21552,arosa,6
39987,64822,uniformization,6
39988,21548,hoe,6
39989,34983,seaways,6
39990,52299,pluto,6
39991,37933,surefire,6
39992,37932,aposconcerned,6
39993,52185,recoupling,6
39994,22566,divested,6
39995,11659,solzhenitsyn,6
39996,51778,rostering,6
39997,21556,aposinfluence,6
39998,49060,hinging,6
39999,31430,steneberg,6
40000,31431,apostargets,6
40001,72568,sockets,6
40002,31432,feedstuff,6
40003,64520,ìg,6
40004,53492,baldoni,6
40005,51785,ul,6
40006,11666,conscripted,6
40007,66478,televise,6
40008,16177,dissembling,6
40009,52047,rybkin,6
40010,49066,gesticulating,6
40011,24149,dockside,6
40012,51786,totter,6
40013,66476,wimbledon,6
40014,38395,lando,6
40015,53316,geoeconomic,6
40016,22564,relentlessness,6
40017,72560,aposraces,6
40018,22435,federally,6
40019,38343,aposshooting,6
40020,35045,irrelevancies,6
40021,49253,cassette,6
40022,63862,internalized,6
40023,64559,zéroual,6
40024,34336,aposleadership,6
40025,34403,fleecing,6
40026,51952,francesc,6
40027,34338,macmillan,6
40028,24097,swindlers,6
40029,49249,repsol,6
40030,63861,internalizing,6
40031,10778,delirium,6
40032,17551,purloined,6
40033,31534,maltreating,6
40034,31535,congregations,6
40035,58241,matsis,6
40036,34340,declarative,6
40037,59702,MISA,6
40038,38171,circe,6
40039,38261,vicarious,6
40040,21434,aposorigine,6
40041,51949,EILU,6
40042,58279,ungrateful,6
40043,38175,livorno,6
40044,52226,meglena,6
40045,606,ripple,6
40046,17537,jenner,6
40047,38162,indestructible,6
40048,34780,souvenirs,6
40049,51999,umbilically,6
40050,58236,luas,6
40051,49266,rovaniemi,6
40052,34871,trompe,6
40053,10730,forewarned,6
40054,49260,etna,6
40055,51967,regroupings,6
40056,59749,aposbridges,6
40057,51965,gunmen,6
40058,31604,trolleys,6
40059,22453,thunders,6
40060,34409,aposhogra,6
40061,59697,RTE,6
40062,31602,apospassenger,6
40063,51891,roaring,6
40064,58288,kindest,6
40065,52222,attender,6
40066,59699,tahir,6
40067,49257,santarém,6
40068,38281,confédération,6
40069,52223,chelmsford,6
40070,34333,teratogenesis,6
40071,9211,expels,6
40072,49163,equalities,6
40073,49255,devout,6
40074,24114,drone,6
40075,49165,aposgradually,6
40076,49176,aposgift,6
40077,21400,germain,6
40078,22292,ospar,6
40079,59707,calorie,6
40080,34805,bas,6
40081,38237,autostrade,6
40082,72420,bottlers,6
40083,53424,aposdjamena,6
40084,31572,eisenhower,6
40085,38211,rearers,6
40086,64742,pam,6
40087,34820,aposbeen,6
40088,38213,aposmeat,6
40089,21423,aposindirect,6
40090,52235,edvard,6
40091,53432,antonov,6
40092,38216,upland,6
40093,58256,nevis,6
40094,49199,affaires,6
40095,16730,bailed,6
40096,9231,persecutory,6
40097,64554,søndergaard,6
40098,38231,mountaineering,6
40099,34810,smyth,6
40100,51929,NUMS,6
40101,66395,shiatsu,6
40102,53428,woeful,6
40103,38226,petit,6
40104,3647,gravitate,6
40105,34379,apossubscriptions,6
40106,52238,hendrik,6
40107,31553,answerability,6
40108,60920,excessiveness,6
40109,38182,aposmoral,6
40110,38254,arlberg,6
40111,64726,enigma,6
40112,34358,godmothers,6
40113,49237,enclaved,6
40114,51944,dawit,6
40115,49236,karpasia,6
40116,34363,südtiroler,6
40117,22315,amdo,6
40118,58271,unrestrainedly,6
40119,34839,alkaline,6
40120,34838,enjoins,6
40121,66403,aposmedicines,6
40122,58270,artwork,6
40123,21432,apossans,6
40124,9262,mailing,6
40125,53420,SLM,6
40126,34837,vegetarians,6
40127,9240,resurfaces,6
40128,59933,eelam,6
40129,24072,dummies,6
40130,66381,ruding,6
40131,38244,carriageway,6
40132,22482,goody,6
40133,49268,warhorse,6
40134,49269,scrub,6
40135,34872,aposoeil,6
40136,53457,wracking,6
40137,34910,civilise,6
40138,59674,mavromatis,6
40139,53379,pharisees,6
40140,24001,aposhooliganism,6
40141,24002,heysel,6
40142,21386,burgomaster,6
40143,22259,debriefed,6
40144,31659,björn,6
40145,34742,abuser,6
40146,38078,raffle,6
40147,24004,aposhooligans,6
40148,38322,mailings,6
40149,17512,aposmistake,6
40150,21389,sportingly,6
40151,31658,ÉÉ,6
40152,52212,absolutism,6
40153,38087,apostough,6
40154,17514,freudian,6
40155,66327,specializes,6
40156,38318,inbox,6
40157,31651,zigzag,6
40158,10998,silt,6
40159,34900,interconnectedness,6
40160,51862,vs,6
40161,53458,shamil,6
40162,49131,adducing,6
40163,66318,slesvig,6
40164,66317,aposeuroregion,6
40165,49124,deadened,6
40166,53368,lazlo,6
40167,51845,bergaz,6
40168,51997,modernisers,6
40169,51996,preselected,6
40170,34733,aposprotocol,6
40171,17474,ingenuously,6
40172,22450,statalism,6
40173,60865,katyushas,6
40174,63884,commercialized,6
40175,53471,sighs,6
40176,34735,depictions,6
40177,53374,barrosso,6
40178,38325,docomo,6
40179,34438,dodik,6
40180,22325,aposdisappearances,6
40181,34435,incumbency,6
40182,53376,bogdan,6
40183,58215,whimper,6
40184,23997,overreacted,6
40185,51990,touting,6
40186,49129,tyrolean,6
40187,11800,bulent,6
40188,31662,operationsapos,6
40189,52211,logjams,6
40190,49312,interweaving,6
40191,9190,intermixing,6
40192,49270,relented,6
40193,59911,heterogenous,6
40194,38305,leicester,6
40195,51883,IRI,6
40196,59957,duchesse,6
40197,53391,siwiec,6
40198,21459,debar,6
40199,38303,bichara,6
40200,49287,timisoara,6
40201,31500,kerb,6
40202,21457,convicting,6
40203,38130,exterminations,6
40204,31511,drowns,6
40205,58223,nahda,6
40206,66431,communitarized,6
40207,22452,walkers,6
40208,49149,guzzling,6
40209,49281,bandage,6
40210,38294,queens,6
40211,34329,magically,6
40212,34764,spacious,6
40213,31626,sycophancy,6
40214,49150,INUM,6
40215,31625,bankwatch,6
40216,74064,gruntvig,6
40217,34414,restructures,6
40218,31619,repubblica,6
40219,38306,allen,6
40220,51975,agility,6
40221,31498,graphs,6
40222,34311,mistook,6
40223,38099,singers,6
40224,49140,aposextraordinary,6
40225,38100,strut,6
40226,49310,ferguson,6
40227,34894,abrasive,6
40228,53386,unquote,6
40229,49305,defaulted,6
40230,51982,sagres,6
40231,34749,östersund,6
40232,34424,amazigh,6
40233,22276,fug,6
40234,38310,aposcommittees,6
40235,38120,eject,6
40236,31641,catalysing,6
40237,31493,constructors,6
40238,34317,tumult,6
40239,22323,revolvers,6
40240,22281,quaking,6
40241,38113,wickedness,6
40242,22503,remilitarisation,6
40243,22282,cargill,6
40244,21469,ECRE,6
40245,72470,irrigators,6
40246,24031,aposcontrols,6
40247,53509,amortisation,6
40248,22334,unselfishness,6
40249,48982,trilog,6
40250,37745,vinh,6
40251,31935,overstates,6
40252,59589,rafo,6
40253,73970,ICTR,6
40254,51684,GMS,6
40255,22219,proficiently,6
40256,37819,linate,6
40257,37742,trocadero,6
40258,49581,determinative,6
40259,49583,pictograms,6
40260,64894,messiah,6
40261,34620,umpire,6
40262,34176,bourgeoisies,6
40263,38548,marghera,6
40264,66188,warship,6
40265,66187,monsengwo,6
40266,64589,aposzones,6
40267,72645,handrolling,6
